sample_id,user_id,item_id,seed_999_strict_label,seed_999_confidence_tier,seed_999_tiered_label,seed_2026_strict_label,seed_2026_confidence_tier,seed_2026_tiered_label,seed_3407_strict_label,seed_3407_confidence_tier,seed_3407_tiered_label,cross_seed_A_label,cross_seed_A_or_B_label,contrast_median,contrast_mean,contrast_mad,text_direction_votes,image_direction_votes,tie_votes,majority_direction_fraction,continuous_direction,measurements,user_bucket,cohort
baby-u2782-i621,2782,621,image,A,image,image,A,image,image,A,image,image,image,-0.555555556,-0.527450912,0.177777778,0,21,0,1,image,21,7,primary_confirmatory
baby-u2917-i1848,2917,1848,text,A,text,text,A,text,text,A,text,text,text,0.843137255,0.706314171,0.0986103179,21,0,0,1,text,21,4,primary_confirmatory
baby-u2943-i4831,2943,4831,text,A,text,text,A,text,text,A,text,text,text,0.74863388,0.677902829,0.134211309,21,0,0,1,text,21,7,primary_confirmatory
baby-u2944-i6696,2944,6696,text,A,text,text,A,text,text,A,text,text,text,0.829201102,0.80609025,0.103960852,21,0,0,1,text,21,1,primary_confirmatory
baby-u3042-i667,3042,667,text,A,text,text,A,text,text,A,text,text,text,0.797202797,0.78191775,0.0975340449,21,0,0,1,text,21,2,primary_confirmatory
baby-u3074-i126,3074,126,text,A,text,text,A,text,text,A,text,text,text,0.545454545,0.549791518,0.154150198,21,0,0,1,text,21,7,primary_confirmatory
baby-u3104-i131,3104,131,text,A,text,text,A,text,text,A,text,text,text,0.777070064,0.745516471,0.122929936,21,0,0,1,text,21,7,primary_confirmatory
baby-u3116-i3199,3116,3199,text,A,text,text,A,text,text,A,text,text,text,0.807692308,0.793533537,0.118537201,21,0,0,1,text,21,6,primary_confirmatory
baby-u3133-i133,3133,133,text,A,text,text,A,text,text,A,text,text,text,0.571428571,0.5874041,0.18466899,21,0,0,1,text,21,9,primary_confirmatory
baby-u3139-i451,3139,451,text,A,text,text,A,text,text,A,text,text,text,0.813084112,0.729201761,0.156678307,21,0,0,1,text,21,6,primary_confirmatory
baby-u3151-i5746,3151,5746,text,A,text,text,A,text,text,A,text,text,text,0.748878924,0.662065852,0.142701318,21,0,0,1,text,21,6,primary_confirmatory
baby-u3254-i6943,3254,6943,text,A,text,text,A,text,text,A,text,text,text,0.583333333,0.646635076,0.154761905,21,0,0,1,text,21,9,primary_confirmatory
baby-u3271-i5200,3271,5200,text,A,text,text,A,text,text,A,text,text,text,0.849557522,0.840906169,0.0470883863,21,0,0,1,text,21,8,primary_confirmatory
baby-u3290-i2755,3290,2755,text,A,text,text,A,text,text,A,text,text,text,0.642172524,0.607159771,0.135605254,21,0,0,1,text,21,4,primary_confirmatory
baby-u3328-i4545,3328,4545,text,A,text,text,A,text,text,A,text,text,text,0.631578947,0.613975297,0.234753551,21,0,0,1,text,21,9,primary_confirmatory
baby-u3432-i4399,3432,4399,text,A,text,text,A,text,text,A,text,text,text,0.868544601,0.873122295,0.0608671638,21,0,0,1,text,21,1,primary_confirmatory
baby-u3459-i3667,3459,3667,text,A,text,text,A,text,text,A,text,text,text,0.574712644,0.637434405,0.222388806,21,0,0,1,text,21,6,primary_confirmatory
baby-u3473-i162,3473,162,text,A,text,text,A,text,text,A,text,text,text,0.724137931,0.694496794,0.075862069,21,0,0,1,text,21,4,primary_confirmatory
baby-u3495-i707,3495,707,text,A,text,text,A,text,text,A,text,text,text,0.826771654,0.768887902,0.135845169,21,0,0,1,text,21,8,primary_confirmatory
baby-u3495-i2427,3495,2427,text,A,text,text,A,text,text,A,text,text,text,0.800738007,0.757172237,0.140438463,21,0,0,1,text,21,8,primary_confirmatory
baby-u3539-i3155,3539,3155,text,A,text,text,A,text,text,A,text,text,text,0.833333333,0.818529401,0.0490196078,21,0,0,1,text,21,5,primary_confirmatory
baby-u3576-i169,3576,169,text,A,text,text,A,text,text,A,text,text,text,0.824561404,0.787885116,0.142516786,21,0,0,1,text,21,4,primary_confirmatory
baby-u3650-i5638,3650,5638,text,A,text,text,A,text,text,A,text,text,text,0.533039648,0.57896205,0.12916868,21,0,0,1,text,21,9,primary_confirmatory
baby-u3652-i3369,3652,3369,text,A,text,text,A,text,text,A,text,text,text,0.890909091,0.783176735,0.0852813853,21,0,0,1,text,21,2,primary_confirmatory
baby-u3659-i6423,3659,6423,text,A,text,text,A,text,text,A,text,text,text,0.71875,0.705991119,0.119087838,21,0,0,1,text,21,3,primary_confirmatory
baby-u3664-i3465,3664,3465,text,A,text,text,A,text,text,A,text,text,text,0.657142857,0.618696164,0.165617433,21,0,0,1,text,21,8,primary_confirmatory
baby-u3834-i6088,3834,6088,text,A,text,text,A,text,text,A,text,text,text,0.770065076,0.737544507,0.110838415,21,0,0,1,text,21,4,primary_confirmatory
baby-u3867-i4793,3867,4793,text,A,text,text,A,text,text,A,text,text,text,0.894736842,0.902185344,0.0575275398,21,0,0,1,text,21,7,primary_confirmatory
baby-u3929-i182,3929,182,text,A,text,text,A,text,text,A,text,text,text,0.638814016,0.585172272,0.203645277,21,0,0,1,text,21,6,primary_confirmatory
baby-u3960-i4245,3960,4245,text,A,text,text,A,text,text,A,text,text,text,0.677419355,0.677894914,0.0774193548,21,0,0,1,text,21,8,primary_confirmatory
baby-u3961-i2761,3961,2761,text,A,text,text,A,text,text,A,text,text,text,0.557404326,0.584363598,0.12911605,21,0,0,1,text,21,8,primary_confirmatory
baby-u4011-i2194,4011,2194,image,A,image,image,A,image,image,A,image,image,image,-0.725677831,-0.68682913,0.209407177,0,21,0,1,image,21,2,primary_confirmatory
baby-u4035-i187,4035,187,text,A,text,text,A,text,text,A,text,text,text,0.625,0.671203021,0.288043478,21,0,0,1,text,21,1,primary_confirmatory
baby-u4134-i3941,4134,3941,text,A,text,text,A,text,text,A,text,text,text,0.739130435,0.761542159,0.118277354,21,0,0,1,text,21,7,primary_confirmatory
baby-u4176-i1241,4176,1241,text,A,text,text,A,text,text,A,text,text,text,0.529411765,0.541549188,0.203921569,21,0,0,1,text,21,8,primary_confirmatory
baby-u4188-i6756,4188,6756,text,A,text,text,A,text,text,A,text,text,text,0.69470405,0.705508106,0.0977825333,21,0,0,1,text,21,1,primary_confirmatory
baby-u4315-i5345,4315,5345,text,A,text,text,A,text,text,A,text,text,text,0.714285714,0.681326874,0.114285714,21,0,0,1,text,21,4,primary_confirmatory
baby-u4320-i4350,4320,4350,text,A,text,text,A,text,text,A,text,text,text,0.846153846,0.813371635,0.0550807217,21,0,0,1,text,21,8,primary_confirmatory
baby-u4325-i3537,4325,3537,text,A,text,text,A,text,text,A,text,text,text,0.572519084,0.546168816,0.143947655,21,0,0,1,text,21,7,primary_confirmatory
baby-u4360-i6219,4360,6219,text,A,text,text,A,text,text,A,text,text,text,0.743093923,0.722822672,0.132350917,21,0,0,1,text,21,6,primary_confirmatory
baby-u4404-i4323,4404,4323,text,A,text,text,A,text,text,A,text,text,text,1,0.808730159,0,21,0,0,1,text,21,3,primary_confirmatory
baby-u4408-i6555,4408,6555,text,A,text,text,A,text,text,A,text,text,text,0.791044776,0.813914885,0.066098081,21,0,0,1,text,21,2,primary_confirmatory
baby-u4571-i2400,4571,2400,text,A,text,text,A,text,text,A,text,text,text,0.666666667,0.659136624,0.117441279,21,0,0,1,text,21,9,primary_confirmatory
baby-u4626-i5875,4626,5875,image,A,image,image,A,image,image,A,image,image,image,-0.459459459,-0.479229086,0.17017017,0,21,0,1,image,21,8,primary_confirmatory
baby-u4771-i4245,4771,4245,text,A,text,text,A,text,text,A,text,text,text,0.659305994,0.638653068,0.119699531,21,0,0,1,text,21,7,primary_confirmatory
baby-u4783-i5510,4783,5510,text,A,text,text,A,text,text,A,text,text,text,0.717391304,0.684508693,0.184057971,21,0,0,1,text,21,5,primary_confirmatory
baby-u4802-i6084,4802,6084,text,A,text,text,A,text,text,A,text,text,text,0.768115942,0.692286214,0.0919974795,21,0,0,1,text,21,7,primary_confirmatory
baby-u4830-i5666,4830,5666,text,A,text,text,A,text,text,A,text,text,text,0.457364341,0.548367618,0.170235628,21,0,0,1,text,21,9,primary_confirmatory
baby-u4835-i6683,4835,6683,text,A,text,text,A,text,text,A,text,text,text,0.5,0.48848288,0.177777778,21,0,0,1,text,21,5,primary_confirmatory
baby-u4837-i4623,4837,4623,text,A,text,text,A,text,text,A,text,text,text,0.80952381,0.81076345,0.0852130326,21,0,0,1,text,21,9,primary_confirmatory
baby-u4851-i6888,4851,6888,text,A,text,text,A,text,text,A,text,text,text,0.770491803,0.696783246,0.0821397757,21,0,0,1,text,21,3,primary_confirmatory
baby-u4861-i4875,4861,4875,text,A,text,text,A,text,text,A,text,text,text,0.688654354,0.644767944,0.20110987,21,0,0,1,text,21,1,primary_confirmatory
baby-u4878-i5486,4878,5486,text,A,text,text,A,text,text,A,text,text,text,0.528301887,0.552368272,0.191155127,21,0,0,1,text,21,4,primary_confirmatory
baby-u4897-i482,4897,482,text,A,text,text,A,text,text,A,text,text,text,0.677419355,0.671249172,0.14800759,21,0,0,1,text,21,5,primary_confirmatory
baby-u4928-i961,4928,961,text,A,text,text,A,text,text,A,text,text,text,0.619047619,0.630054731,0.170426065,21,0,0,1,text,21,1,primary_confirmatory
baby-u4984-i990,4984,990,image,A,image,image,A,image,image,A,image,image,image,-0.672131148,-0.64414031,0.129962473,0,21,0,1,image,21,5,primary_confirmatory
baby-u5055-i4991,5055,4991,text,A,text,text,A,text,text,A,text,text,text,0.65,0.666182747,0.17173913,21,0,0,1,text,21,9,primary_confirmatory
baby-u5073-i1318,5073,1318,text,A,text,text,A,text,text,A,text,text,text,0.68,0.692425142,0.138181818,21,0,0,1,text,21,3,primary_confirmatory
baby-u5076-i3144,5076,3144,text,A,text,text,A,text,text,A,text,text,text,0.541401274,0.534451012,0.222252338,21,0,0,1,text,21,5,primary_confirmatory
baby-u5099-i3624,5099,3624,text,A,text,text,A,text,text,A,text,text,text,0.92,0.881413691,0.0667549669,21,0,0,1,text,21,9,primary_confirmatory
baby-u5101-i1479,5101,1479,image,A,image,image,A,image,image,A,image,image,image,-0.75,-0.729440665,0.0833333333,0,21,0,1,image,21,5,primary_confirmatory
baby-u5109-i6812,5109,6812,text,A,text,text,A,text,text,A,text,text,text,0.753846154,0.757920759,0.0871794872,21,0,0,1,text,21,4,primary_confirmatory
baby-u5136-i2727,5136,2727,text,A,text,text,A,text,text,A,text,text,text,0.76652602,0.762328865,0.185223076,21,0,0,1,text,21,2,primary_confirmatory
baby-u5199-i2958,5199,2958,text,A,text,text,A,text,text,A,text,text,text,0.818181818,0.794131794,0.181818182,21,0,0,1,text,21,8,primary_confirmatory
baby-u5200-i6116,5200,6116,text,A,text,text,A,text,text,A,text,text,text,0.622807018,0.627315966,0.16012045,21,0,0,1,text,21,3,primary_confirmatory
baby-u5280-i2955,5280,2955,text,A,text,text,A,text,text,A,text,text,text,0.875,0.828064038,0.125,21,0,0,1,text,21,4,primary_confirmatory
baby-u5292-i3029,5292,3029,text,A,text,text,A,text,text,A,text,text,text,0.703125,0.650364148,0.18073694,21,0,0,1,text,21,8,primary_confirmatory
baby-u5305-i3032,5305,3032,text,A,text,text,A,text,text,A,text,text,text,0.853658537,0.848225384,0.0773759462,21,0,0,1,text,21,5,primary_confirmatory
baby-u5307-i1672,5307,1672,text,A,text,text,A,text,text,A,text,text,text,0.705128205,0.726922736,0.150293482,21,0,0,1,text,21,6,primary_confirmatory
baby-u5308-i1842,5308,1842,text,A,text,text,A,text,text,A,text,text,text,0.793103448,0.795141625,0.106896552,21,0,0,1,text,21,3,primary_confirmatory
baby-u5405-i4384,5405,4384,text,A,text,text,A,text,text,A,text,text,text,0.848484848,0.801618136,0.095959596,21,0,0,1,text,21,7,primary_confirmatory
baby-u5435-i4626,5435,4626,text,A,text,text,A,text,text,A,text,text,text,0.881278539,0.841083069,0.0417983843,21,0,0,1,text,21,4,primary_confirmatory
baby-u5501-i4624,5501,4624,text,A,text,text,A,text,text,A,text,text,text,0.666666667,0.631846508,0.105376344,21,0,0,1,text,21,8,primary_confirmatory
baby-u5516-i5458,5516,5458,text,A,text,text,A,text,text,A,text,text,text,0.680555556,0.699533772,0.139296814,21,0,0,1,text,21,5,primary_confirmatory
baby-u5533-i3580,5533,3580,text,A,text,text,A,text,text,A,text,text,text,0.866666667,0.840522597,0.0813852814,21,0,0,1,text,21,4,primary_confirmatory
baby-u5537-i4623,5537,4623,text,A,text,text,A,text,text,A,text,text,text,0.885714286,0.865960966,0.0703296703,21,0,0,1,text,21,7,primary_confirmatory
baby-u5668-i4790,5668,4790,text,A,text,text,A,text,text,A,text,text,text,0.627760252,0.646516857,0.0820683464,21,0,0,1,text,21,7,primary_confirmatory
baby-u5732-i794,5732,794,text,A,text,text,A,text,text,A,text,text,text,0.422594142,0.452836961,0.151407702,21,0,0,1,text,21,2,primary_confirmatory
baby-u5736-i1651,5736,1651,image,A,image,image,A,image,image,A,image,image,image,-0.541666667,-0.578775826,0.244369369,0,21,0,1,image,21,4,primary_confirmatory
baby-u5738-i5476,5738,5476,text,A,text,text,A,text,text,A,text,text,text,0.582822086,0.583594882,0.149087146,21,0,0,1,text,21,7,primary_confirmatory
baby-u5868-i3615,5868,3615,text,A,text,text,A,text,text,A,text,text,text,0.916049383,0.89612972,0.0670014647,21,0,0,1,text,21,3,primary_confirmatory
baby-u5868-i5512,5868,5512,text,A,text,text,A,text,text,A,text,text,text,0.878787879,0.879083766,0.0326340326,21,0,0,1,text,21,3,primary_confirmatory
baby-u5907-i5511,5907,5511,text,A,text,text,A,text,text,A,text,text,text,0.733333333,0.656743027,0.106666667,21,0,0,1,text,21,6,primary_confirmatory
baby-u5912-i320,5912,320,text,A,text,text,A,text,text,A,text,text,text,0.846153846,0.845634036,0.0738461538,21,0,0,1,text,21,4,primary_confirmatory
baby-u5922-i3844,5922,3844,text,A,text,text,A,text,text,A,text,text,text,0.696969697,0.697475617,0.132442068,21,0,0,1,text,21,5,primary_confirmatory
baby-u5936-i3358,5936,3358,text,A,text,text,A,text,text,A,text,text,text,0.833333333,0.844721077,0.106060606,21,0,0,1,text,21,1,primary_confirmatory
baby-u5958-i606,5958,606,text,A,text,text,A,text,text,A,text,text,text,0.685185185,0.582641461,0.209551657,21,0,0,1,text,21,4,primary_confirmatory
baby-u5977-i926,5977,926,text,A,text,text,A,text,text,A,text,text,text,0.6,0.551197093,0.182178218,21,0,0,1,text,21,5,primary_confirmatory
baby-u5979-i2104,5979,2104,text,A,text,text,A,text,text,A,text,text,text,0.602339181,0.570416683,0.205220956,21,0,0,1,text,21,5,primary_confirmatory
baby-u5981-i2104,5981,2104,text,A,text,text,A,text,text,A,text,text,text,0.636363636,0.592626318,0.214345288,21,0,0,1,text,21,8,primary_confirmatory
baby-u6031-i3031,6031,3031,text,A,text,text,A,text,text,A,text,text,text,0.633802817,0.621579447,0.106025039,21,0,0,1,text,21,7,primary_confirmatory
baby-u6040-i5469,6040,5469,text,A,text,text,A,text,text,A,text,text,text,0.652173913,0.607682416,0.204968944,21,0,0,1,text,21,6,primary_confirmatory
baby-u6060-i2146,6060,2146,image,A,image,image,A,image,image,A,image,image,image,-0.714285714,-0.750478993,0.147783251,0,21,0,1,image,21,6,primary_confirmatory
baby-u6110-i4041,6110,4041,text,A,text,text,A,text,text,A,text,text,text,0.724137931,0.726159372,0.0967575914,21,0,0,1,text,21,1,primary_confirmatory
baby-u6129-i6787,6129,6787,text,A,text,text,A,text,text,A,text,text,text,0.866666667,0.744484616,0.133333333,21,0,0,1,text,21,7,primary_confirmatory
baby-u6189-i4133,6189,4133,text,A,text,text,A,text,text,A,text,text,text,0.679365079,0.723257511,0.0981780693,21,0,0,1,text,21,9,primary_confirmatory
baby-u6287-i1014,6287,1014,image,A,image,image,A,image,image,A,image,image,image,-0.6,-0.59713144,0.2,0,21,0,1,image,21,9,primary_confirmatory
baby-u6290-i3765,6290,3765,text,A,text,text,A,text,text,A,text,text,text,0.5625,0.633561341,0.123903509,21,0,0,1,text,21,2,primary_confirmatory
baby-u6343-i1852,6343,1852,text,A,text,text,A,text,text,A,text,text,text,0.368421053,0.405366063,0.0827067669,21,0,0,1,text,21,5,primary_confirmatory
baby-u6469-i6889,6469,6889,text,A,text,text,A,text,text,A,text,text,text,0.899755501,0.818503835,0.0859281065,21,0,0,1,text,21,8,primary_confirmatory
baby-u6604-i380,6604,380,text,A,text,text,A,text,text,A,text,text,text,0.75,0.750243795,0.0923423423,21,0,0,1,text,21,9,primary_confirmatory
baby-u6607-i3337,6607,3337,text,A,text,text,A,text,text,A,text,text,text,0.833333333,0.759291062,0.153333333,21,0,0,1,text,21,8,primary_confirmatory
baby-u6624-i383,6624,383,text,A,text,text,A,text,text,A,text,text,text,0.71319797,0.661377821,0.161445905,21,0,0,1,text,21,7,primary_confirmatory
baby-u6626-i2251,6626,2251,text,A,text,text,A,text,text,A,text,text,text,0.590457256,0.5808406,0.22613663,21,0,0,1,text,21,9,primary_confirmatory
baby-u6674-i2476,6674,2476,image,A,image,image,A,image,image,A,image,image,image,-0.503448276,-0.534859957,0.256082516,0,21,0,1,image,21,9,primary_confirmatory
baby-u6722-i3844,6722,3844,text,A,text,text,A,text,text,A,text,text,text,0.737704918,0.756823141,0.133210536,21,0,0,1,text,21,1,primary_confirmatory
baby-u6766-i6239,6766,6239,text,A,text,text,A,text,text,A,text,text,text,0.839262187,0.796176239,0.106349679,21,0,0,1,text,21,2,primary_confirmatory
baby-u6798-i6852,6798,6852,text,A,text,text,A,text,text,A,text,text,text,0.868907563,0.846021698,0.0521136699,21,0,0,1,text,21,4,primary_confirmatory
baby-u6842-i4415,6842,4415,text,A,text,text,A,text,text,A,text,text,text,0.791469194,0.714993957,0.144014677,21,0,0,1,text,21,9,primary_confirmatory
baby-u6902-i5370,6902,5370,text,A,text,text,A,text,text,A,text,text,text,0.742424242,0.666910255,0.160801564,21,0,0,1,text,21,3,primary_confirmatory
baby-u6953-i2945,6953,2945,text,A,text,text,A,text,text,A,text,text,text,0.52,0.539283504,0.195675676,21,0,0,1,text,21,8,primary_confirmatory
baby-u7144-i728,7144,728,text,A,text,text,A,text,text,A,text,text,text,0.75,0.750687183,0.0681818182,21,0,0,1,text,21,7,primary_confirmatory
baby-u7145-i5515,7145,5515,text,A,text,text,A,text,text,A,text,text,text,0.520754717,0.545586133,0.181776929,21,0,0,1,text,21,5,primary_confirmatory
baby-u7164-i1039,7164,1039,text,A,text,text,A,text,text,A,text,text,text,0.762886598,0.728959497,0.129258771,21,0,0,1,text,21,5,primary_confirmatory
baby-u7172-i890,7172,890,text,A,text,text,A,text,text,A,text,text,text,0.688073394,0.680100248,0.0859513786,21,0,0,1,text,21,3,primary_confirmatory
baby-u7227-i4415,7227,4415,text,A,text,text,A,text,text,A,text,text,text,0.740540541,0.702013784,0.108402058,21,0,0,1,text,21,1,primary_confirmatory
baby-u7227-i6322,7227,6322,text,A,text,text,A,text,text,A,text,text,text,0.777777778,0.755553728,0.124444444,21,0,0,1,text,21,1,primary_confirmatory
baby-u7244-i5781,7244,5781,text,A,text,text,A,text,text,A,text,text,text,0.833333333,0.825037408,0.0942028986,21,0,0,1,text,21,9,primary_confirmatory
baby-u7280-i3676,7280,3676,text,A,text,text,A,text,text,A,text,text,text,0.8125,0.801973085,0.0822368421,21,0,0,1,text,21,4,primary_confirmatory
baby-u7280-i5666,7280,5666,text,A,text,text,A,text,text,A,text,text,text,0.771428571,0.729530368,0.0571428571,21,0,0,1,text,21,4,primary_confirmatory
baby-u7299-i6217,7299,6217,text,A,text,text,A,text,text,A,text,text,text,0.58051846,0.585226927,0.115233486,21,0,0,1,text,21,7,primary_confirmatory
baby-u7340-i1848,7340,1848,text,A,text,text,A,text,text,A,text,text,text,0.58739255,0.558329351,0.145883116,21,0,0,1,text,21,2,primary_confirmatory
baby-u7363-i3733,7363,3733,text,A,text,text,A,text,text,A,text,text,text,0.791666667,0.752797803,0.0992424242,21,0,0,1,text,21,9,primary_confirmatory
baby-u7369-i2155,7369,2155,text,A,text,text,A,text,text,A,text,text,text,0.75,0.740809274,0.0702247191,21,0,0,1,text,21,3,primary_confirmatory
baby-u7411-i1699,7411,1699,text,A,text,text,A,text,text,A,text,text,text,0.858208955,0.797508179,0.105427408,21,0,0,1,text,21,5,primary_confirmatory
baby-u7515-i7003,7515,7003,text,A,text,text,A,text,text,A,text,text,text,0.627906977,0.583906276,0.205426357,21,0,0,1,text,21,9,primary_confirmatory
baby-u7573-i4624,7573,4624,text,A,text,text,A,text,text,A,text,text,text,0.633802817,0.62900125,0.0953412784,21,0,0,1,text,21,3,primary_confirmatory
baby-u7622-i2787,7622,2787,text,A,text,text,A,text,text,A,text,text,text,0.6,0.624359767,0.15,21,0,0,1,text,21,4,primary_confirmatory
